Charger Latitude,Charger Longitude,Hour,Demand Count Near Origin,Demand Count Near Destination,Total Demand Count,lat_lon,id
22.2775994,114.1594531,9,2318,4743,7061,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,10,3445,3823,7268,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,11,3349,3457,6806,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,12,4925,5046,9971,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,13,3547,3395,6942,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,14,959,1813,2772,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,15,3057,2452,5509,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,16,1648,2220,3868,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,17,3978,3099,7077,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,18,7689,5151,12840,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,19,10086,6550,16636,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,20,6145,2205,8350,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,21,3671,424,4095,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,22,2526,1326,3852,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,23,1805,412,2217,"(22.2775994, 114.1594531)",58
22.2680521,114.1866903,0,973,595,1568,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,1,791,382,1173,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,2,9,208,217,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,3,0,0,0,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,4,1169,1169,2338,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,5,0,0,0,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,6,319,406,725,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,7,1855,1339,3194,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,8,3664,4051,7715,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,9,1375,1929,3304,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,10,3166,4395,7561,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,11,2337,1309,3646,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,12,2452,3561,6013,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,13,4090,4183,8273,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,14,2844,1872,4716,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,15,2214,1565,3779,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,16,3299,2651,5950,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,17,3922,2442,6364,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,18,3033,4427,7460,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,19,3578,5505,9083,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,20,1725,2428,4153,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,21,1618,1246,2864,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,22,3109,798,3907,"(22.2680521, 114.1866903)",59
22.2680521,114.1866903,23,1211,615,1826,"(22.2680521, 114.1866903)",59
22.2901823,114.2102683,0,201,196,397,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,1,0,599,599,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,2,0,228,228,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,3,0,0,0,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,4,0,0,0,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,5,0,3,3,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,6,1000,0,1000,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,7,4088,527,4615,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,8,3777,2705,6482,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,9,846,978,1824,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,10,2464,205,2669,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,11,2180,2251,4431,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,12,407,846,1253,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,13,281,1776,2057,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,14,723,1056,1779,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,15,559,1443,2002,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,16,1587,1148,2735,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,17,343,1491,1834,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,18,1809,1558,3367,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,19,704,2481,3185,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,20,2075,1603,3678,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,21,1159,1361,2520,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,22,393,1396,1789,"(22.2901823, 114.2102683)",60
22.2901823,114.2102683,23,0,1204,1204,"(22.2901823, 114.2102683)",60
22.2854599,114.1346733,0,802,223,1025,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,1,403,290,693,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,2,64,0,64,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,3,40,0,40,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,4,209,0,209,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,5,0,24,24,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,6,587,606,1193,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,7,1169,1279,2448,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,8,4479,896,5375,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,9,3001,1363,4364,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,10,1855,820,2675,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,11,1678,1008,2686,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,12,3685,2758,6443,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,13,2428,1874,4302,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,14,583,634,1217,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,15,1887,803,2690,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,16,600,1378,1978,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,17,1018,3562,4580,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,18,1318,4820,6138,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,19,1729,3379,5108,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,20,1848,1048,2896,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,21,1392,1637,3029,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,22,258,709,967,"(22.2854599, 114.1346733)",61
22.2854599,114.1346733,23,906,628,1534,"(22.2854599, 114.1346733)",61
22.2755045,114.1676755,0,1439,863,2302,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,1,1023,386,1409,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,2,815,208,1023,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,3,201,0,201,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,4,1169,52,1221,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,5,0,126,126,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,6,718,726,1444,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,7,1389,6984,8373,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,8,2331,10701,13032,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,9,2345,5031,7376,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,10,2589,6393,8982,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,11,3810,4315,8125,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,12,3617,6342,9959,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,13,5499,4360,9859,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,14,2404,2382,4786,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,15,2402,2379,4781,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,16,3227,1914,5141,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,17,5729,2409,8138,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,18,8985,4635,13620,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,19,11695,6698,18393,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,20,5535,2730,8265,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,21,4259,589,4848,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,22,4064,1123,5187,"(22.2755045, 114.1676755)",62
22.2755045,114.1676755,23,2276,242,2518,"(22.2755045, 114.1676755)",62
22.2799933,114.1773972,0,1286,731,2017,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,1,1587,389,1976,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,2,425,208,633,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,3,0,0,0,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,4,1169,1169,2338,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,5,0,0,0,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,6,379,587,966,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,7,1379,3121,4500,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,8,3127,7063,10190,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,9,1346,3139,4485,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,10,3065,5743,8808,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,11,2120,3076,5196,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,12,2576,4954,7530,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,13,4465,5434,9899,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,14,2700,1954,4654,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,15,2019,2801,4820,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,16,3133,2531,5664,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,17,4629,2390,7019,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,18,5900,4699,10599,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,19,6743,5579,12322,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,20,3463,3450,6913,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,21,3558,1275,4833,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,22,3845,728,4573,"(22.2799933, 114.1773972)",63
22.2799933,114.1773972,23,2672,615,3287,"(22.2799933, 114.1773972)",63
22.2831633,114.1433684,0,1108,536,1644,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,1,476,419,895,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,2,811,0,811,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,3,201,0,201,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,4,209,0,209,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,5,0,126,126,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,6,623,1019,1642,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,7,1267,6168,7435,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,8,4417,7757,12174,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,9,3436,3630,7066,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,10,2026,1725,3751,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,11,2596,2549,5145,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,12,4844,4184,9028,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,13,3121,2631,5752,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,14,963,1174,2137,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,15,2883,979,3862,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,16,848,2009,2857,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,17,3373,4017,7390,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,18,5990,5524,11514,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,19,7857,5339,13196,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,20,4489,1287,5776,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,21,3534,1551,5085,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,22,987,1031,2018,"(22.2831633, 114.1433684)",64
22.2831633,114.1433684,23,1493,628,2121,"(22.2831633, 114.1433684)",64
22.3636057,114.2586437,0,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,1,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,2,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,3,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,4,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,5,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,6,125,0,125,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,7,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,8,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,9,297,0,297,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,10,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,11,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,12,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,13,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,14,182,138,320,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,15,0,154,154,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,16,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,17,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,18,145,282,427,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,19,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,20,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,21,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,22,0,0,0,"(22.3636057, 114.2586437)",65
22.3636057,114.2586437,23,0,0,0,"(22.3636057, 114.2586437)",65
22.3744282,114.1698114,0,0,260,260,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,1,186,115,301,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,2,354,119,473,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,3,0,0,0,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,4,201,0,201,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,5,0,0,0,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,6,0,0,0,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,7,216,393,609,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,8,0,205,205,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,9,160,201,361,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,10,297,0,297,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,11,598,0,598,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,12,418,102,520,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,13,165,0,165,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,14,0,792,792,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,15,143,827,970,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,16,0,411,411,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,17,0,154,154,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,18,193,1131,1324,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,19,521,247,768,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,20,0,201,201,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,21,763,265,1028,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,22,0,0,0,"(22.3744282, 114.1698114)",66
22.3744282,114.1698114,23,0,356,356,"(22.3744282, 114.1698114)",66
22.3858198,113.9800815,0,0,292,292,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,1,190,13,203,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,2,105,201,306,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,3,0,0,0,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,4,213,0,213,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,5,144,0,144,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,6,505,191,696,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,7,271,403,674,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,8,524,1205,1729,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,9,1126,612,1738,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,10,989,1207,2196,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,11,510,681,1191,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,12,403,403,806,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,13,709,962,1671,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,14,0,0,0,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,15,297,201,498,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,16,212,13,225,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,17,399,687,1086,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,18,803,1187,1990,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,19,245,20,265,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,20,549,0,549,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,21,521,11,532,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,22,338,211,549,"(22.3858198, 113.9800815)",67
22.3858198,113.9800815,23,0,0,0,"(22.3858198, 113.9800815)",67
22.3730164,114.1154115,0,0,626,626,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,1,806,364,1170,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,2,400,400,800,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,3,0,0,0,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,4,0,0,0,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,5,0,0,0,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,6,295,106,401,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,7,980,1000,1980,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,8,1567,737,2304,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,9,1060,992,2052,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,10,500,218,718,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,11,675,1366,2041,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,12,401,450,851,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,13,1511,941,2452,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,14,418,209,627,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,15,1390,983,2373,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,16,219,363,582,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,17,0,176,176,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,18,1408,505,1913,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,19,1414,783,2197,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,20,872,1211,2083,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,21,0,75,75,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,22,471,404,875,"(22.3730164, 114.1154115)",68
22.3730164,114.1154115,23,283,388,671,"(22.3730164, 114.1154115)",68
22.3813368,114.2723258,0,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,1,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,2,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,3,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,4,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,5,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,6,353,0,353,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,7,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,8,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,9,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,10,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,11,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,12,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,13,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,14,526,527,1053,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,15,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,16,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,17,0,208,208,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,18,0,605,605,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,19,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,20,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,21,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,22,0,0,0,"(22.3813368, 114.2723258)",69
22.3813368,114.2723258,23,0,0,0,"(22.3813368, 114.2723258)",69
22.3807863,114.1250299,0,0,0,0,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,1,806,0,806,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,2,400,0,400,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,3,0,0,0,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,4,0,0,0,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,5,0,0,0,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,6,0,0,0,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,7,969,598,1567,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,8,581,205,786,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,9,1409,826,2235,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,10,398,437,835,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,11,241,409,650,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,12,0,1170,1170,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,13,780,208,988,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,14,209,209,418,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,15,1032,707,1739,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,16,185,214,399,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,17,155,0,155,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,18,837,618,1455,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,19,1007,898,1905,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,20,595,808,1403,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,21,0,0,0,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,22,403,404,807,"(22.3807863, 114.1250299)",70
22.3807863,114.1250299,23,210,406,616,"(22.3807863, 114.1250299)",70
22.4449603,114.0041237,0,0,0,0,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,1,201,274,475,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,2,0,0,0,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,3,0,0,0,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,4,167,0,167,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,5,257,0,257,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,6,0,183,183,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,7,201,201,402,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,8,627,0,627,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,9,1318,909,2227,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,10,854,189,1043,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,11,706,0,706,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,12,604,0,604,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,13,0,0,0,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,14,0,0,0,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,15,402,132,534,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,16,304,402,706,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,17,114,0,114,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,18,238,0,238,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,19,7,9,16,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,20,340,1804,2144,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,21,0,250,250,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,22,0,40,40,"(22.4449603, 114.0041237)",71
22.4449603,114.0041237,23,0,404,404,"(22.4449603, 114.0041237)",71
22.3855562,113.9771206,0,0,310,310,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,1,190,141,331,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,2,105,201,306,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,3,0,0,0,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,4,213,0,213,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,5,144,0,144,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,6,512,191,703,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,7,343,403,746,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,8,643,1181,1824,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,9,1126,612,1738,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,10,1001,1207,2208,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,11,510,681,1191,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,12,403,403,806,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,13,854,1184,2038,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,14,0,0,0,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,15,297,201,498,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,16,212,154,366,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,17,399,674,1073,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,18,803,1250,2053,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,19,245,175,420,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,20,549,0,549,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,21,521,163,684,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,22,338,211,549,"(22.3855562, 113.9771206)",72
22.3855562,113.9771206,23,0,0,0,"(22.3855562, 113.9771206)",72
22.3266082,114.2656233,0,0,0,0,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,1,0,0,0,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,2,0,0,0,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,3,0,0,0,"(22.3266082, 114.2656233)",73
22.3266082,114.2656233,4,0,194,194,"(22.3266082, 114.2656233)",73
